Date, Open, High, Low, Close, Volume
04/17/14, 94.18, 94.25, 94.10, 94.12, 2443823
04/16/14, 94.22, 94.25, 94.10, 94.23, 3450082
04/15/14, 94.22, 94.22, 94.00, 94.18, 3104924
04/14/14, 93.84, 94.14, 93.84, 94.08, 3355833
04/11/14, 94.22, 94.22, 93.77, 93.78, 7228471
04/10/14, 94.50, 94.50, 94.18, 94.18, 3226948
04/09/14, 94.30, 94.46, 94.20, 94.45, 4383352
04/08/14, 94.15, 94.30, 94.08, 94.30, 2804361
04/07/14, 94.27, 94.30, 94.07, 94.08, 1520887
04/04/14, 94.18, 94.36, 94.15, 94.28, 4554958
04/03/14, 94.10, 94.15, 94.04, 94.06, 2812378
04/02/14, 94.14, 94.14, 93.98, 94.02, 2285946
04/01/14, 94.05, 94.12, 93.97, 94.12, 4514854
03/31/14, 94.45, 94.49, 94.34, 94.39, 2641353
03/28/14, 94.23, 94.3534, 94.17, 94.25, 2732552
03/27/14, 94.17, 94.24, 94.07, 94.09, 2255409
03/26/14, 94.35, 94.35, 94.158, 94.23, 3887319
03/25/14, 94.09, 94.29, 94.09, 94.21, 3468835
03/24/14, 94.20, 94.20, 93.96, 94.02, 5986104
03/21/14, 94.01, 94.16, 93.96, 93.99, 6106529
03/20/14, 93.90, 94.07, 93.67, 94.05, 4872286
03/19/14, 94.19, 94.27, 93.54, 93.73, 9983567
03/18/14, 94.03, 94.23, 93.932, 94.21, 2903498
03/17/14, 93.91, 94.01, 93.85, 93.93, 2943061
03/14/14, 93.89, 94.01, 93.74, 93.80, 4088233
03/13/14, 94.18, 94.18, 93.83, 93.87, 4829677
03/12/14, 93.98, 94.14, 93.965, 94.12, 2595027
03/11/14, 94.14, 94.16, 93.94, 93.96, 1618478
03/10/14, 94.04, 94.09, 93.92, 94.06, 1908213
03/07/14, 94.31, 94.38, 94.01, 94.05, 4551975
03/06/14, 94.63, 94.67, 94.37, 94.41, 4075503
03/05/14, 94.69, 94.70, 94.50, 94.55, 4531683
03/04/14, 94.61, 94.75, 94.48, 94.72, 9313594
03/03/14, 94.37, 94.50, 94.11, 94.38, 9488706
02/28/14, 94.82, 95.02, 94.72, 94.93, 3919250
02/27/14, 94.65, 94.84, 94.65, 94.83, 4377315
02/26/14, 94.57, 94.65, 94.5025, 94.65, 2722066
02/25/14, 94.40, 94.52, 94.38, 94.49, 2984760
02/24/14, 94.25, 94.44, 94.25, 94.38, 3531556
02/21/14, 94.10, 94.23, 94.10, 94.17, 2574594
02/20/14, 93.89, 94.09, 93.87, 94.09, 3756890
02/19/14, 94.11, 94.191, 93.78, 93.80, 7273588
02/18/14, 93.82, 94.09, 93.82, 94.04, 3734663
02/14/14, 93.70, 93.95, 93.69, 93.91, 2166682
02/13/14, 93.44, 93.78, 93.44, 93.76, 3078382
02/12/14, 93.67, 93.72, 93.46, 93.49, 2432140
02/11/14, 93.53, 93.75, 93.44, 93.64, 3950755
02/10/14, 93.42, 93.54, 93.31, 93.48, 5199688
02/07/14, 93.06, 93.42, 93.06, 93.42, 5315400
02/06/14, 92.78, 92.97, 92.66, 92.95, 3426060
02/05/14, 92.62, 92.70, 92.53, 92.62, 3893029
02/04/14, 92.75, 92.80, 92.58, 92.62, 5246926
02/03/14, 93.02, 93.02, 92.30, 92.51, 16150617
01/31/14, 93.13, 93.37, 93.12, 93.25, 7756879
01/30/14, 93.30, 93.43, 93.21, 93.28, 3940245
01/29/14, 93.25, 93.26, 93.10, 93.12, 5781723
01/28/14, 93.11, 93.48, 93.0401, 93.40, 5393557
01/27/14, 93.15, 93.22, 92.95, 92.99, 5483431
01/24/14, 93.46, 93.47, 92.99, 93.02, 7588881
01/23/14, 93.78, 93.805, 93.58, 93.64, 4989463
01/22/14, 93.93, 93.94, 93.73, 93.76, 3235480
01/21/14, 93.90, 93.95, 93.82, 93.90, 2056000
01/17/14, 93.83, 93.89, 93.72, 93.78, 2192259
01/16/14, 93.79, 93.83, 93.73, 93.76, 1269823
01/15/14, 93.70, 93.80, 93.61, 93.80, 1797438
01/14/14, 93.48, 93.68, 93.48, 93.61, 2636113
01/13/14, 93.55, 93.61, 93.41, 93.47, 4716647
01/10/14, 93.41, 93.57, 93.35, 93.57, 2423904
01/09/14, 93.25, 93.30, 93.19, 93.29, 3036568
01/08/14, 93.21, 93.29, 93.12, 93.15, 4540570
01/07/14, 93.23, 93.31, 93.16, 93.21, 3953043
01/06/14, 93.15, 93.23, 93.06, 93.21, 2622654
01/03/14, 92.99, 93.11, 92.94, 93.01, 1903263
01/02/14, 92.86, 93.05, 92.71, 93.04, 7412506
12/31/13, 92.85, 92.96, 92.77, 92.88, 2413390
12/30/13, 92.77, 92.87, 92.67, 92.82, 1888608
12/27/13, 92.78, 92.78, 92.65, 92.74, 1357316
12/26/13, 92.61, 92.77, 92.61, 92.75, 1577740
12/24/13, 93.10, 93.21, 93.10, 93.13, 1281609
12/23/13, 93.09, 93.33, 93.01, 93.18, 5525096
12/20/13, 93.05, 93.11, 92.93, 93.11, 12743939
12/19/13, 93.00, 93.09, 92.91, 93.05, 5775545
12/18/13, 93.00, 93.28, 92.75, 93.15, 4893471
12/17/13, 92.99, 93.08, 92.88, 92.99, 2801093
12/16/13, 92.87, 93.04, 92.87, 92.98, 3108466
12/13/13, 92.86, 92.97, 92.79, 92.90, 3523217
12/12/13, 92.93, 93.01, 92.75, 92.75, 4268776
12/11/13, 93.20, 93.20, 92.79, 92.92, 3586748
12/10/13, 93.20, 93.24, 93.09, 93.20, 1473195
12/09/13, 93.05, 93.25, 92.90, 93.20, 4316024
12/06/13, 92.83, 92.98, 92.65, 92.86, 2487915
12/05/13, 92.67, 92.76, 92.54, 92.60, 5354723
12/04/13, 92.75, 92.868, 92.54, 92.67, 3076093
12/03/13, 92.86, 93.00, 92.76, 92.91, 2710299
12/02/13, 92.89, 93.03, 92.85, 93.00, 5748074
11/29/13, 93.33, 93.449, 93.31, 93.42, 958705
11/27/13, 93.64, 93.64, 93.30, 93.32, 1845290
11/26/13, 93.22, 93.43, 93.15, 93.38, 2835255
11/25/13, 93.20, 93.34, 93.06, 93.31, 2813911
11/22/13, 93.06, 93.20, 92.99, 93.17, 1649189
11/21/13, 92.83, 93.10, 92.76, 93.10, 1895830
11/20/13, 92.83, 93.07, 92.6693, 92.78, 2470560
11/19/13, 92.875, 93.005, 92.79, 92.87, 1415769
11/18/13, 93.23, 93.25, 92.83, 92.91, 3694625
11/15/13, 93.06, 93.18, 92.96, 93.18, 2990730
11/14/13, 92.75, 93.05, 92.65, 93.04, 4216801
11/13/13, 92.37, 92.78, 92.316, 92.77, 2795098
11/12/13, 92.56, 92.59, 92.37, 92.42, 2148864
11/11/13, 92.94, 92.94, 92.53, 92.55, 1607581
11/08/13, 92.69, 92.96, 92.66, 92.90, 4191146
11/07/13, 93.10, 93.135, 92.92, 93.06, 4802689
11/06/13, 92.89, 93.01, 92.82, 93.00, 4936704
11/05/13, 92.92, 92.92, 92.73, 92.73, 2770289
11/04/13, 93.08, 93.08, 92.93, 92.98, 2025507
11/01/13, 93.00, 93.26, 92.80, 92.82, 7882176
10/31/13, 93.44, 93.54, 93.22, 93.43, 5846475
10/30/13, 93.76, 93.83, 93.31, 93.38, 3691050
10/29/13, 93.59, 93.79, 93.57, 93.76, 1864567
10/28/13, 93.65, 93.70, 93.58, 93.61, 1697972
10/25/13, 93.64, 93.70, 93.55, 93.63, 2026029
10/24/13, 93.60, 93.69, 93.4601, 93.60, 2284358
10/23/13, 93.57, 93.59, 93.315, 93.57, 2434214
10/22/13, 93.38, 93.605, 93.36, 93.49, 5488388
10/21/13, 93.45, 93.46, 93.21, 93.21, 2471386
10/18/13, 93.28, 93.50, 93.2503, 93.42, 2873841
10/17/13, 92.75, 93.25, 92.73, 93.23, 7277875
10/16/13, 92.33, 92.79, 92.32, 92.78, 6949743
10/15/13, 92.40, 92.40, 92.05, 92.29, 2310057
10/14/13, 92.00, 92.41, 92.00, 92.32, 1003901
10/11/13, 92.16, 92.24, 92.0101, 92.18, 3293930
10/10/13, 91.82, 92.10, 91.82, 92.01, 2899718
10/09/13, 91.78, 91.78, 91.51, 91.59, 2973674
10/08/13, 91.75, 91.86, 91.49, 91.51, 2947477
10/07/13, 91.46, 91.76, 91.46, 91.55, 2391745
10/04/13, 91.60, 91.87, 91.54, 91.79, 2048260
10/03/13, 91.65, 91.69, 91.425, 91.63, 3169746
10/02/13, 91.46, 91.57, 91.25, 91.57, 2765698
10/01/13, 91.16, 91.55, 91.06, 91.53, 5744221
09/30/13, 91.59, 91.95, 91.50, 91.58, 6248914
09/27/13, 91.87, 91.94, 91.61, 91.84, 6779668
09/26/13, 92.11, 92.13, 91.77, 91.94, 4751171
09/25/13, 92.14, 92.26, 91.95, 91.99, 3535734
09/24/13, 92.27, 92.41, 92.06, 92.15, 7947709
09/23/13, 92.35, 92.46, 92.22, 92.35, 6686136
09/20/13, 92.44, 92.49, 92.28, 92.36, 4033943
09/19/13, 92.99, 92.99, 92.40, 92.47, 5821058
09/18/13, 91.84, 92.88, 91.71, 92.74, 7476216
09/17/13, 91.67, 91.9799, 91.61, 91.86, 5978623
09/16/13, 91.71, 91.81, 91.45, 91.56, 4704470
09/13/13, 91.24, 91.318, 90.98, 91.06, 2789304
09/12/13, 91.19, 91.315, 91.10, 91.13, 3594523
09/11/13, 90.99, 91.26, 90.90, 91.24, 3514161
09/10/13, 90.88, 91.13, 90.87, 91.12, 5287124
09/09/13, 90.73, 91.00, 90.71, 90.80, 4227421
09/06/13, 90.79, 91.10, 90.42, 90.57, 4713844
09/05/13, 90.57, 90.65, 90.27, 90.27, 3622320
09/04/13, 90.53, 90.845, 90.51, 90.73, 3507426
